timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-03-08T20:14:06,codecarbon,fde9265d-cef9-4f67-839a-993720551946,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1037.474950966891,0.021028822604937734,2.026923405267722e-05,42.5,32.14063959549515,94.34880208969116,0.01224790993977837,0.024155289879757902,0.02718215871836532,0.06358535853790158,Italy,ITA,emilia-romagna,,,Linux-6.1.0-42-amd64-x86_64-with-glibc2.36,3.11.14,2.8.1,96,AMD EPYC 9254 24-Core Processor,1,1 x NVIDIA L40S,10.9231,44.6534,251.59680557250977,machine,N,1.0
