timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-03-08T19:15:03,codecarbon,203f72ce-1a92-4f57-8530-af4098ce805e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1030.200500112027,0.030104997995529185,2.922246493983985e-05,42.5,181.98618208522308,94.34880208969116,0.012162024278270027,0.051876725390243905,0.02699045949315606,0.09102920916167001,Italy,ITA,emilia-romagna,,,Linux-6.1.0-42-amd64-x86_64-with-glibc2.36,3.11.14,2.8.1,96,AMD EPYC 9254 24-Core Processor,1,1 x NVIDIA L40S,10.9231,44.6534,251.59680557250977,machine,N,1.0
